Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,3,50,0.233133855,0.8645,49.42434211,16.13653479,0.022296218,0.002683474,0.131145947,0.050373543,nan,nan,nan,nan,nan,nan,15.16424405
distributed,1,3,70,0.238125475,0.8644,69.57413249,26.23069932,0.021599355,0.00138103,0.106128896,0.03826056,nan,nan,nan,nan,nan,nan,15.04288894
distributed,1,3,100,0.241993823,0.8624,96.00308642,34.86043603,0.022405514,0.002453079,0.113554835,0.062666634,nan,nan,nan,nan,nan,nan,14.92779383
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.247883242,0.847,20.82677165,10.15923225,0.018997383,0.002996028,0.117322983,0.072012272,11.79882101,3.664478201,0.582140833,0.110897973,0.304498319,0.162142146,3.742247594
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.224257835,0.8717,45.7754386,22.6874196,0.019969088,0.002562063,0.142309419,0.06007238,8.061173761,4.180289568,0.51480586,0.108330416,0.17689592,0.145093051,14.80682248
distributed,0,0,1,0.301522343,0.8283,1,0,0.019429796,0.007459502,0.138212199,0.048933237,nan,nan,nan,nan,nan,nan,5.044543834
distributed,0,0,2,0.263031452,0.8344,2,0,0.019402319,0.007088311,0.141201203,0.060776281,nan,nan,nan,nan,nan,nan,5.760186915
distributed,0,0,3,0.249525688,0.8459,3,0,0.021821731,0.004775064,0.1393833,0.062606346,nan,nan,nan,nan,nan,nan,6.555151752
distributed,0,0,5,0.237137896,0.8527,5,0,0.020530848,0.003856284,0.12801696,0.033524879,nan,nan,nan,nan,nan,nan,7.381478423
distributed,0,0,7,0.231861739,0.8581,7,0,0.021490784,0.003370641,0.152859532,0.054187576,nan,nan,nan,nan,nan,nan,9.705440528
distributed,0,0,10,0.227985096,0.8657,10,0,0.020899487,0.002633782,0.144028486,0.061135091,nan,nan,nan,nan,nan,nan,11.29674753
distributed,0,0,20,0.224779583,0.8701,19.77819549,3.845219667,0.021004662,0.002413204,0.14902299,0.063710182,nan,nan,nan,nan,nan,nan,15.16788786
distributed,0,0,30,0.224567248,0.8712,29.55197133,6.788961629,0.020311919,0.004230911,0.15107738,0.051005229,nan,nan,nan,nan,nan,nan,14.88832899
distributed,0,1,-1,0.239095802,0.8517,6.884210526,2.370884592,0.021168438,0.003373096,0.115507282,0.058403384,17.26534948,3.566081296,1.596872684,0.27554354,1.111459548,0.294805131,7.71234503
distributed,0,1,1,0.299600972,0.8243,1,0,0.022310748,0.006795009,0.121905372,0.034031381,nan,nan,nan,nan,nan,nan,4.614915825
distributed,0,1,2,0.264118164,0.8358,2,0,0.020362607,0.006085742,0.113572656,0.041942957,nan,nan,nan,nan,nan,nan,4.937531833
distributed,0,1,3,0.250928272,0.8426,3,0,0.020993269,0.005366187,0.124362608,0.052814316,nan,nan,nan,nan,nan,nan,5.994957318
distributed,0,1,5,0.240495414,0.8491,5,0,0.022426545,0.003378021,0.130494904,0.053922785,nan,nan,nan,nan,nan,nan,7.764084163
distributed,0,1,7,0.235919919,0.8554,7,0,0.022135432,0.003428709,0.121846681,0.058120853,nan,nan,nan,nan,nan,nan,8.857430593
distributed,0,1,10,0.232491285,0.86,10,0,0.022000108,0.002273804,0.115058065,0.055383154,nan,nan,nan,nan,nan,nan,10.72189249
distributed,0,1,20,0.231909481,0.8622,19.77589454,3.923210628,0.021513626,0.002053627,0.124899615,0.058248137,nan,nan,nan,nan,nan,nan,14.91026892
distributed,0,1,30,0.233205958,0.8619,29.76869565,8.085708677,0.021110296,0.001856201,0.120545959,0.046555689,nan,nan,nan,nan,nan,nan,14.77392721
distributed,0,1,50,0.238777542,0.8584,49.8372093,17.1464282,0.021776804,0.001707461,0.145981467,0.039137647,nan,nan,nan,nan,nan,nan,14.95987325
distributed,0,1,70,0.24528707,0.8531,68.68932039,20.6339526,0.02082996,0.00322339,0.150593066,0.036922392,nan,nan,nan,nan,nan,nan,14.9763774
distributed,0,1,100,0.246374614,0.8507,96.19122257,36.21032311,0.021816098,0.001182885,0.122128357,0.044513832,nan,nan,nan,nan,nan,nan,15.13746952
distributed,0,2,-1,0.238718122,0.8507,76.54054054,35.7708758,0.095956897,0.00243514,0.142352181,0.055998607,1.00E-05,0,7.76E-17,2.69E-17,0,0,15.14265286
distributed,0,2,1,0.30276121,0.8294,1,0,0.094237071,0.01535176,0.163481241,0.052057696,nan,nan,nan,nan,nan,nan,8.246985977
distributed,0,2,2,0.263978884,0.8372,2,0,0.097926051,0.011470073,0.149485425,0.068460601,nan,nan,nan,nan,nan,nan,11.05080088
distributed,0,2,3,0.251557524,0.8417,3,0,0.093830309,0.008860083,0.156982003,0.066568824,nan,nan,nan,nan,nan,nan,14.03113373
distributed,0,2,5,0.243205897,0.8472,4.931623932,1.085172797,0.095085384,0.006430853,0.159586235,0.070884423,nan,nan,nan,nan,nan,nan,15.05703342
distributed,0,2,7,0.242338994,0.8461,6.85483871,1.464255552,0.094934999,0.00541806,0.163135591,0.068984186,nan,nan,nan,nan,nan,nan,14.89427704
distributed,0,2,10,0.240052332,0.8499,9.776119403,2.743882084,0.096351297,0.007353922,0.140103272,0.046423899,nan,nan,nan,nan,nan,nan,14.90595663
distributed,0,2,20,0.239254485,0.8499,19.73239437,7.899054483,0.093879246,0.015147586,0.170899919,0.041940214,nan,nan,nan,nan,nan,nan,15.08050224
distributed,0,2,30,0.237810506,0.8527,29.61842105,13.10086459,0.098636583,0.010385796,0.124813817,0.088556116,nan,nan,nan,nan,nan,nan,15.2931315
distributed,0,2,50,0.237886044,0.8522,49.34666667,21.07723891,0.093053904,0.002923622,0.147739014,0.036964941,nan,nan,nan,nan,nan,nan,14.73037797
distributed,0,2,70,0.239254485,0.8499,64.26923077,31.3926743,0.098204217,0.004950965,0.148606816,0.064399048,nan,nan,nan,nan,nan,nan,15.42987195
distributed,0,2,100,0.237922329,0.8504,82.78807947,40.41726804,0.093662885,0.001636068,0.113209181,0.038869542,nan,nan,nan,nan,nan,nan,14.66345614
distributed,0,3,-1,0.234338718,0.8571,8.082969432,2.575235123,0.02310468,0.003298599,0.112241447,0.042877838,16.09245189,4.904744539,1.291847003,0.298150789,0.876372149,0.26855609,8.928340333
distributed,0,3,1,0.301445643,0.8242,1,0,0.02008388,0.008618437,0.113024163,0.046360455,nan,nan,nan,nan,nan,nan,4.259457378
distributed,0,3,2,0.263204278,0.8368,2,0,0.021483618,0.006213457,0.11512319,0.042837845,nan,nan,nan,nan,nan,nan,5.058893641
distributed,0,3,3,0.249643551,0.842,3,0,0.020715852,0.004860868,0.115136472,0.037764265,nan,nan,nan,nan,nan,nan,5.673088935
distributed,0,3,5,0.238561544,0.8506,5,0,0.021682706,0.003564381,0.121006781,0.041083731,nan,nan,nan,nan,nan,nan,7.341449947
distributed,0,3,7,0.234423195,0.8557,7,0,0.022700015,0.004169344,0.114936546,0.050238687,nan,nan,nan,nan,nan,nan,8.762772758
distributed,0,3,10,0.230990866,0.8611,10,0,0.022167927,0.002726191,0.101631496,0.049842772,nan,nan,nan,nan,nan,nan,10.34594457
distributed,0,3,20,0.22970773,0.8659,19.9298893,4.814514322,0.021648122,0.002599772,0.096615377,0.051000096,nan,nan,nan,nan,nan,nan,14.71971615
distributed,0,3,30,0.231014911,0.8645,29.8986014,8.512762195,0.021915126,0.001945643,0.111749934,0.045349777,nan,nan,nan,nan,nan,nan,14.895851
distributed,0,3,50,0.23376271,0.8629,49.36781609,15.97654531,0.022614549,0.001796354,0.093378999,0.03288833,nan,nan,nan,nan,nan,nan,14.88724138
