Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,1,2,0.233842693,0.8556,1.989795918,0.140690791,0.013120854,0.00433936,0.127060828,0.053407174,nan,nan,nan,nan,nan,nan,15.14948579
distributed,1,1,3,0.230742368,0.8592,2.984790875,0.296424853,0.013374852,0.003733334,0.130925577,0.051280798,nan,nan,nan,nan,nan,nan,15.15809554
distributed,1,1,5,0.227866301,0.8668,4.979591837,0.6244998,0.013271189,0.002766831,0.125341103,0.049593428,nan,nan,nan,nan,nan,nan,15.19408535
distributed,1,1,7,0.228419628,0.8646,6.974522293,1.006594513,0.012698783,0.003043872,0.134412958,0.053537015,nan,nan,nan,nan,nan,nan,15.1774539
distributed,1,1,10,0.22811984,0.8656,9.969072165,1.615549442,0.012934004,0.002304763,0.124819689,0.04773309,nan,nan,nan,nan,nan,nan,15.08067709
distributed,1,1,20,0.22927337,0.867,19.8372093,3.398406829,0.013558834,0.002583956,0.141235928,0.045774348,nan,nan,nan,nan,nan,nan,15.05385065
distributed,1,1,30,0.231276299,0.8659,29.74709977,5.397118573,0.013561804,0.003444536,0.128756304,0.050665149,nan,nan,nan,nan,nan,nan,15.05291459
distributed,1,1,50,0.235776232,0.8633,49.89705882,14.38363267,0.013459754,0.002036929,0.128790377,0.056447341,nan,nan,nan,nan,nan,nan,15.28436728
distributed,1,1,70,0.238800246,0.8625,69.85947047,22.81960506,0.013439746,0.000910214,0.134316319,0.045251884,nan,nan,nan,nan,nan,nan,15.23236247
distributed,1,1,100,0.241494002,0.8566,98.78698225,34.74550331,0.012438276,0.002829425,0.140496021,0.043815256,nan,nan,nan,nan,nan,nan,15.05099547
distributed,1,2,-1,0.223052455,0.873,98.62215628,43.66950321,0.012974582,0.001220485,0.110482907,0.052961074,1.00E-05,0,5.72E-17,3.06E-17,0,0,15.15644577
distributed,1,2,1,0.249781271,0.8402,1,0,0.012019234,0.006505499,0.132743075,0.04428538,nan,nan,nan,nan,nan,nan,15.05528014
distributed,1,2,2,0.233996687,0.8565,1.989795918,0.140690791,0.012513897,0.004667735,0.127953516,0.053398379,nan,nan,nan,nan,nan,nan,15.12007399
distributed,1,2,3,0.232388135,0.8603,2.983870968,0.304910678,0.013350143,0.003817616,0.138326231,0.05777294,nan,nan,nan,nan,nan,nan,14.94497275
distributed,1,2,5,0.226935058,0.8668,4.979057592,0.63224759,0.013102725,0.003228166,0.129745459,0.047550861,nan,nan,nan,nan,nan,nan,15.13066609
distributed,1,2,7,0.22563003,0.8695,6.973741794,1.021052619,0.013220995,0.002828776,0.13436063,0.062878071,nan,nan,nan,nan,nan,nan,14.98745996
